game_pk,date,start_time_utc,venue,game_type,away_team,home_team,away_team_id,home_team_id,away_probable,home_probable,away_probable_id,home_probable_id,away_score,home_score,winner,home_won,total_runs,run_differential,double_header,game_number
778056,2025-05-04,2025-05-04T17:37:00Z,Rogers Centre,R,CLE,TOR,114,141,Tanner Bibee,Bowden Francis,676440,670102,5,4,CLE,0,9,1,N,1
778057,2025-05-04,2025-05-04T17:35:00Z,Yankee Stadium,R,TB,NYY,139,147,Taj Bradley,Will Warren,671737,701542,7,5,TB,0,12,2,N,1
778058,2025-05-04,2025-05-04T20:10:00Z,Great American Ball Park,R,WSH,CIN,120,113,MacKenzie Gore,Nick Martinez,669022,607259,4,1,WSH,0,5,3,N,1
778059,2025-05-04,2025-05-04T18:05:00Z,Citizens Bank Park,R,AZ,PHI,109,143,Eduardo Rodriguez,Ranger Suarez,593958,624133,11,9,AZ,0,20,2,N,1
778060,2025-05-04,2025-05-04T23:10:00Z,Truist Park,R,LAD,ATL,119,144,Dustin May,Bryce Elder,669160,693821,3,4,ATL,1,7,1,N,1
778061,2025-05-04,2025-05-04T17:40:00Z,loanDepot park,R,ATH,MIA,133,146,JP Sears,Edward Cabrera,676664,665795,3,2,ATH,0,5,1,N,1
778062,2025-05-04,2025-05-04T17:35:00Z,Oriole Park at Camden Yards,R,KC,BAL,118,110,Michael Lorenzen,Kyle Gibson,547179,502043,11,6,KC,0,17,5,N,1
778063,2025-05-04,2025-05-04T17:35:00Z,Fenway Park,R,MIN,BOS,142,111,Chris Paddack,Garrett Crochet,663978,676979,5,4,MIN,0,9,1,N,1
778068,2025-05-04,2025-05-04T22:15:00Z,Busch Stadium,R,NYM,STL,121,138,Tylor Megill,Andre Pallante,656731,669467,4,5,STL,1,9,1,S,2
778036,2025-05-05,2025-05-05T23:45:00Z,Busch Stadium,R,PIT,STL,134,138,Carmen Mlodzinski,Miles Mikolas,669387,571945,3,6,STL,1,9,3,N,1
778038,2025-05-05,2025-05-06T02:05:00Z,Sutter Health Park,R,SEA,ATH,136,133,Bryce Miller,Luis Severino,682243,622663,6,7,ATH,1,13,1,N,1
778039,2025-05-05,2025-05-06T01:40:00Z,Chase Field,R,NYM,AZ,121,109,Griffin Canning,Ryne Nelson,656288,669194,5,4,NYM,0,9,1,N,1
778042,2025-05-05,2025-05-05T23:40:00Z,American Family Field,R,HOU,MIL,117,158,Ronel Blanco,Tobias Myers,669854,668964,1,5,MIL,1,6,4,N,1
778043,2025-05-05,2025-05-05T23:40:00Z,Kauffman Stadium,R,CWS,KC,145,118,Shane Smith,Cole Ragans,681343,666142,0,3,KC,1,3,3,N,1
778044,2025-05-05,2025-05-05T23:40:00Z,Wrigley Field,R,SF,CHC,137,112,Landen Roupp,Matthew Boyd,694738,571510,2,9,CHC,1,11,7,N,1
778045,2025-05-05,2025-05-05T23:05:00Z,Yankee Stadium,R,SD,NYY,135,147,Nick Pivetta,Carlos Rodón,601713,607074,4,3,SD,0,7,1,N,1
778047,2025-05-05,2025-05-05T22:40:00Z,loanDepot park,R,LAD,MIA,119,146,Jack Dreyer,Sandy Alcantara,676263,645261,7,4,LAD,0,11,3,N,1
778049,2025-05-05,2025-05-05T23:15:00Z,Truist Park,R,CIN,ATL,113,144,Brady Singer,AJ Smith-Shawver,663903,700363,0,4,ATL,1,4,4,N,1
778024,2025-05-06,2025-05-07T02:05:00Z,Sutter Health Park,R,SEA,ATH,136,133,Emerson Hancock,Jeffrey Springs,676106,605488,5,3,SEA,0,8,2,N,1
778025,2025-05-06,2025-05-07T01:38:00Z,Angel Stadium,R,TOR,LAA,141,108,José Ureña,Tyler Anderson,570632,542881,3,8,LAA,1,11,5,N,1
778026,2025-05-06,2025-05-06T19:35:00Z,Nationals Park,R,CLE,WSH,114,120,Luis Ortiz,Jake Irvin,682847,663623,9,10,WSH,1,19,1,Y,1
778027,2025-05-06,2025-05-06T23:40:00Z,Wrigley Field,R,SF,CHC,137,112,Justin Verlander,Colin Rea,434378,607067,14,5,SF,0,19,9,N,1
778028,2025-05-06,2025-05-06T23:40:00Z,Target Field,R,BAL,MIN,110,142,Cade Povich,Pablo López,700249,641154,1,9,MIN,1,10,8,N,1
778030,2025-05-06,2025-05-06T23:45:00Z,Busch Stadium,R,PIT,STL,134,138,Paul Skenes,Matthew Liberatore,694973,669461,1,2,STL,1,3,1,N,1
778031,2025-05-06,2025-05-06T23:40:00Z,American Family Field,R,HOU,MIL,117,158,Hayden Wesneski,Chad Patrick,669713,694477,3,4,MIL,1,7,1,N,1
778032,2025-05-06,2025-05-07T01:40:00Z,Chase Field,R,NYM,AZ,121,109,David Peterson,Zac Gallen,656849,668678,1,5,AZ,1,6,4,N,1
778033,2025-05-06,2025-05-06T23:40:00Z,Kauffman Stadium,R,CWS,KC,145,118,Sean Burke,Seth Lugo,680732,607625,3,4,KC,1,7,1,N,1
778034,2025-05-06,2025-05-06T23:15:00Z,Truist Park,R,CIN,ATL,113,144,Andrew Abbott,Chris Sale,671096,519242,1,2,ATL,1,3,1,N,1
778035,2025-05-06,2025-05-06T22:40:00Z,loanDepot park,R,LAD,MIA,119,146,Tony Gonsolin,Cal Quantrill,664062,615698,4,5,MIA,1,9,1,N,1
778037,2025-05-06,2025-05-06T22:45:00Z,Fenway Park,R,TEX,BOS,140,111,Nathan Eovaldi,Lucas Giolito,543135,608337,6,1,TEX,0,7,5,N,1
778040,2025-05-06,2025-05-06T23:05:00Z,George M. Steinbrenner Field,R,PHI,TB,143,139,Zack Wheeler,Drew Rasmussen,554430,656876,8,4,PHI,0,12,4,N,1
778041,2025-05-06,2025-05-06T23:05:00Z,Yankee Stadium,R,SD,NYY,135,147,Michael King,Clarke Schmidt,650633,657376,3,12,NYY,1,15,9,N,1
778046,2025-05-06,2025-05-06T19:40:00Z,Nationals Park,R,CLE,WSH,114,120,Ben Lively,Brad Lord,594902,695418,9,1,CLE,0,10,8,Y,2
778009,2025-05-07,2025-05-08T01:38:00Z,Angel Stadium,R,TOR,LAA,141,108,José Berríos,Yusei Kikuchi,621244,579328,4,5,LAA,1,9,1,N,1
778010,2025-05-07,2025-05-07T19:35:00Z,Sutter Health Park,R,SEA,ATH,136,133,Bryan Woo,Gunnar Hoglund,693433,680684,6,5,SEA,0,11,1,N,1
778011,2025-05-07,2025-05-07T23:40:00Z,Target Field,R,BAL,MIN,110,142,Charlie Morton,Simeon Woods Richardson,450203,680573,2,5,MIN,1,7,3,N,1
778012,2025-05-07,2025-05-07T23:40:00Z,Kauffman Stadium,R,CWS,KC,145,118,Jonathan Cannon,Michael Wacha,686563,608379,1,2,KC,1,3,1,N,1
778013,2025-05-07,2025-05-08T00:40:00Z,Coors Field,R,DET,COL,116,115,Jackson Jobe,Chase Dollander,695549,801403,8,6,DET,0,14,2,N,1
778014,2025-05-07,2025-05-07T19:40:00Z,Chase Field,R,NYM,AZ,121,109,Kodai Senga,Merrill Kelly,673540,518876,7,1,NYM,0,8,6,N,1
778015,2025-05-07,2025-05-07T17:10:00Z,American Family Field,R,HOU,MIL,117,158,Framber Valdez,Quinn Priester,664285,682990,9,1,HOU,0,10,8,N,1
778016,2025-05-07,2025-05-07T17:15:00Z,Busch Stadium,R,PIT,STL,134,138,Mitch Keller,Sonny Gray,656605,543243,0,5,STL,1,5,5,N,1
778017,2025-05-07,2025-05-07T20:40:00Z,loanDepot park,R,LAD,MIA,119,146,Landon Knack,Valente Bellozo,689017,678368,10,1,LAD,0,11,9,N,1
778018,2025-05-07,2025-05-07T22:45:00Z,Fenway Park,R,TEX,BOS,140,111,Tyler Mahle,Tanner Houck,641816,656557,4,6,BOS,1,10,2,N,1
778019,2025-05-07,2025-05-07T23:05:00Z,Yankee Stadium,R,SD,NYY,135,147,Dylan Cease,Max Fried,656302,608331,3,4,NYY,1,7,1,N,1
778020,2025-05-07,2025-05-07T18:20:00Z,Wrigley Field,R,SF,CHC,137,112,Robbie Ray,Ben Brown,592662,676962,3,1,SF,0,4,2,N,1
778021,2025-05-07,2025-05-07T23:05:00Z,George M. Steinbrenner Field,R,PHI,TB,143,139,Cristopher Sánchez,Shane Baz,650911,669358,7,0,PHI,0,7,7,N,1
778022,2025-05-07,2025-05-07T16:05:00Z,Nationals Park,R,CLE,WSH,114,120,Logan Allen,Michael Soroka,671106,647336,8,6,CLE,0,14,2,N,1
778023,2025-05-07,2025-05-07T23:15:00Z,Truist Park,R,CIN,ATL,113,144,Hunter Greene,Grant Holmes,668881,656550,4,3,CIN,0,7,1,N,1
777999,2025-05-08,2025-05-09T01:40:00Z,Chase Field,R,LAD,AZ,119,109,Yoshinobu Yamamoto,Brandon Pfaadt,808967,694297,3,5,AZ,1,8,2,N,1
778000,2025-05-08,2025-05-09T01:38:00Z,Angel Stadium,R,TOR,LAA,141,108,Chris Bassitt,José Soriano,605135,667755,8,5,TOR,0,13,3,N,1
778003,2025-05-08,2025-05-08T23:15:00Z,Truist Park,R,CIN,ATL,113,144,Nick Lodolo,Spencer Schwellenbach,666157,680885,4,5,ATL,1,9,1,N,1
778004,2025-05-08,2025-05-08T19:10:00Z,Coors Field,R,DET,COL,116,115,Casey Mize,Kyle Freeland,663554,607536,10,2,DET,0,12,8,Y,1
778005,2025-05-08,2025-05-08T23:05:00Z,George M. Steinbrenner Field,R,PHI,TB,143,139,Jesús Luzardo,Ryan Pepiot,666200,686752,7,6,PHI,0,13,1,N,1
778006,2025-05-08,2025-05-08T17:35:00Z,Fenway Park,R,TEX,BOS,140,111,Jack Leiter,Brayan Bello,683004,678394,0,5,BOS,1,5,5,N,1
778007,2025-05-08,2025-05-08T17:10:00Z,Target Field,R,BAL,MIN,110,142,Dean Kremer,Bailey Ober,665152,641927,2,5,MIN,1,7,3,N,1
778008,2025-05-08,2025-05-08T18:10:00Z,Kauffman Stadium,R,CWS,KC,145,118,Davis Martin,Kris Bubic,663436,663460,0,10,KC,1,10,10,N,1
778029,2025-05-08,2025-05-08T19:15:00Z,Coors Field,R,DET,COL,116,115,Keider Montero,Tanner Gordon,672456,685299,11,1,DET,0,12,10,Y,2
777984,2025-05-09,2025-05-10T01:40:00Z,T-Mobile Park,R,TOR,SEA,141,136,Kevin Gausman,Luis Castillo,592332,622491,6,3,TOR,0,9,3,N,1
777986,2025-05-09,2025-05-10T01:38:00Z,Angel Stadium,R,BAL,LAA,110,108,Tomoyuki Sugano,Kyle Hendricks,608372,543294,4,1,BAL,0,5,3,N,1
777988,2025-05-09,2025-05-10T01:40:00Z,Chase Field,R,LAD,AZ,119,109,Roki Sasaki,Eduardo Rodriguez,808963,593958,14,11,LAD,0,25,3,N,1
777989,2025-05-09,2025-05-10T00:10:00Z,Daikin Park,R,CIN,HOU,113,117,Nick Martinez,Hunter Brown,607259,686613,0,3,HOU,1,3,3,N,1
777990,2025-05-09,2025-05-09T23:40:00Z,Kauffman Stadium,R,BOS,KC,111,118,Hunter Dobbins,Michael Lorenzen,690928,547179,1,2,KC,1,3,1,N,1
777991,2025-05-09,2025-05-09T23:40:00Z,Rate Field,R,MIA,CWS,146,145,Max Meyer,Bryse Wilson,676974,669060,2,6,CWS,1,8,4,N,1
777992,2025-05-09,2025-05-10T00:10:00Z,Target Field,R,SF,MIN,137,142,Jordan Hicks,Chris Paddack,663855,663978,1,3,MIN,1,4,2,N,1
777993,2025-05-09,2025-05-10T00:40:00Z,Coors Field,R,SD,COL,135,115,Randy Vásquez,Antonio Senzatela,681190,622608,13,9,SD,0,22,4,N,1
777994,2025-05-09,2025-05-10T02:05:00Z,Sutter Health Park,R,NYY,ATH,147,133,Will Warren,Osvaldo Bido,701542,674370,10,2,NYY,0,12,8,N,1
777995,2025-05-09,2025-05-09T22:45:00Z,Nationals Park,R,STL,WSH,138,120,Erick Fedde,Mitchell Parker,607200,680730,10,0,STL,0,10,10,N,1
777996,2025-05-09,2025-05-09T22:40:00Z,Comerica Park,R,TEX,DET,140,116,Patrick Corbin,Tarik Skubal,571578,669373,1,2,DET,1,3,1,N,1
777997,2025-05-09,2025-05-09T23:10:00Z,Progressive Field,R,PHI,CLE,143,114,Aaron Nola,Gavin Williams,605400,668909,0,6,CLE,1,6,6,N,1
777998,2025-05-09,2025-05-09T22:40:00Z,PNC Park,R,ATL,PIT,144,134,Bryce Elder,Bailey Falter,693821,663559,2,3,PIT,1,5,1,N,1
778001,2025-05-09,2025-05-09T23:10:00Z,Citi Field,R,CHC,NYM,112,121,Jameson Taillon,Clay Holmes,592791,605280,2,7,NYM,1,9,5,N,1
778002,2025-05-09,2025-05-09T23:05:00Z,George M. Steinbrenner Field,R,MIL,TB,158,139,Jose Quintana,Zack Littell,500779,641793,3,4,TB,1,7,1,N,1
777970,2025-05-10,2025-05-11T01:40:00Z,T-Mobile Park,R,TOR,SEA,141,136,Bowden Francis,Logan Evans,670102,688138,6,3,TOR,0,9,3,N,1
777972,2025-05-10,2025-05-10T20:05:00Z,Sutter Health Park,R,NYY,ATH,147,133,Carlos Rodón,JP Sears,607074,676664,7,11,ATH,1,18,4,N,1
777973,2025-05-10,2025-05-11T01:38:00Z,Angel Stadium,R,BAL,LAA,110,108,Kyle Gibson,Jack Kochanowicz,502043,686799,2,5,LAA,1,7,3,N,1
777974,2025-05-10,2025-05-10T23:15:00Z,Target Field,R,SF,MIN,137,142,Logan Webb,Joe Ryan,657277,657746,1,2,MIN,1,3,1,N,1
777975,2025-05-10,2025-05-11T00:10:00Z,Chase Field,R,LAD,AZ,119,109,Dustin May,Corbin Burnes,669160,669203,0,3,AZ,1,3,3,N,1
777976,2025-05-10,2025-05-11T00:10:00Z,Coors Field,R,SD,COL,135,115,Stephen Kolek,Bradley Blalock,663568,687134,21,0,SD,0,21,21,N,1
777977,2025-05-10,2025-05-10T23:10:00Z,Kauffman Stadium,R,BOS,KC,111,118,Garrett Crochet,Cole Ragans,676979,666142,10,1,BOS,0,11,9,N,1
777978,2025-05-10,2025-05-10T23:10:00Z,Rate Field,R,MIA,CWS,146,145,Edward Cabrera,Shane Smith,665795,681343,3,1,MIA,0,4,2,N,1
777979,2025-05-10,2025-05-10T23:10:00Z,Daikin Park,R,CIN,HOU,113,117,Brady Singer,Lance McCullers Jr.,663903,621121,13,9,CIN,0,22,4,N,1
777980,2025-05-10,2025-05-10T20:05:00Z,Nationals Park,R,STL,WSH,138,120,Andre Pallante,Trevor Williams,669467,592866,4,2,STL,0,6,2,N,1
777981,2025-05-10,2025-05-10T20:10:00Z,George M. Steinbrenner Field,R,MIL,TB,158,139,Tobias Myers,Taj Bradley,668964,671737,2,3,TB,1,5,1,N,1
777982,2025-05-10,2025-05-10T23:15:00Z,Citi Field,R,CHC,NYM,112,121,Brad Keller,Tylor Megill,641745,656731,6,5,CHC,0,11,1,N,1
777983,2025-05-10,2025-05-10T22:10:00Z,Progressive Field,R,PHI,CLE,143,114,Ranger Suarez,Tanner Bibee,624133,676440,7,1,PHI,0,8,6,N,1
777985,2025-05-10,2025-05-10T20:05:00Z,PNC Park,R,ATL,PIT,144,134,AJ Smith-Shawver,Andrew Heaney,700363,571760,3,2,ATL,0,5,1,N,1
777987,2025-05-10,2025-05-10T22:10:00Z,Comerica Park,R,TEX,DET,140,116,Jacob deGrom,Jack Flaherty,594798,656427,10,3,TEX,0,13,7,N,1
777954,2025-05-11,2025-05-11T20:10:00Z,Chase Field,R,LAD,AZ,119,109,Tony Gonsolin,Zac Gallen,664062,668678,8,1,LAD,0,9,7,N,1
777955,2025-05-11,2025-05-11T19:10:00Z,Coors Field,R,SD,COL,135,115,Nick Pivetta,Germán Márquez,601713,608566,3,9,COL,1,12,6,N,1
777956,2025-05-11,2025-05-11T18:10:00Z,Target Field,R,SF,MIN,137,142,Landen Roupp,Pablo López,694738,641154,6,7,MIN,1,13,1,N,1
777957,2025-05-11,2025-05-11T20:05:00Z,Sutter Health Park,R,NYY,ATH,147,133,Ryan Yarbrough,Luis Severino,642232,622663,12,2,NYY,0,14,10,N,1
777958,2025-05-11,2025-05-11T20:10:00Z,T-Mobile Park,R,TOR,SEA,141,136,José Ureña,Bryce Miller,570632,682243,9,1,TOR,0,10,8,N,1
777961,2025-05-11,2025-05-11T20:07:00Z,Angel Stadium,R,BAL,LAA,110,108,Zach Eflin,Tyler Anderson,621107,542881,7,3,BAL,0,10,4,N,1
777962,2025-05-11,2025-05-11T17:35:00Z,Nationals Park,R,STL,WSH,138,120,Miles Mikolas,MacKenzie Gore,571945,669022,6,1,STL,0,7,5,N,1
777963,2025-05-11,2025-05-11T18:10:00Z,Daikin Park,R,CIN,HOU,113,117,Chase Petty,Ronel Blanco,695534,669854,0,6,HOU,1,6,6,N,1
777964,2025-05-11,2025-05-11T17:40:00Z,George M. Steinbrenner Field,R,MIL,TB,158,139,Chad Patrick,Drew Rasmussen,694477,656876,4,2,MIL,0,6,2,N,1
777965,2025-05-11,2025-05-11T18:10:00Z,Kauffman Stadium,R,BOS,KC,111,118,Lucas Giolito,Seth Lugo,608337,607625,3,1,BOS,0,4,2,N,1
777966,2025-05-11,2025-05-11T18:10:00Z,Rate Field,R,MIA,CWS,146,145,Sandy Alcantara,Sean Burke,645261,680732,2,4,CWS,1,6,2,N,1
777967,2025-05-11,2025-05-11T17:35:00Z,PNC Park,R,ATL,PIT,144,134,Chris Sale,Carmen Mlodzinski,519242,669387,3,4,PIT,1,7,1,N,1
777968,2025-05-11,2025-05-11T16:05:00Z,Citi Field,R,CHC,NYM,112,121,Matthew Boyd,Griffin Canning,571510,656288,2,6,NYM,1,8,4,N,1
777969,2025-05-11,2025-05-11T17:40:00Z,Comerica Park,R,TEX,DET,140,116,Nathan Eovaldi,Reese Olson,543135,681857,6,1,TEX,0,7,5,N,1
777971,2025-05-11,2025-05-11T23:10:00Z,Progressive Field,R,PHI,CLE,143,114,Zack Wheeler,Luis Ortiz,554430,682847,3,0,PHI,0,3,3,N,1
777939,2025-05-12,2025-05-13T01:45:00Z,Oracle Park,R,AZ,SF,109,137,Merrill Kelly,Justin Verlander,518876,434378,2,1,AZ,0,3,1,N,1
777941,2025-05-12,2025-05-13T01:40:00Z,T-Mobile Park,R,NYY,SEA,147,136,Clarke Schmidt,Emerson Hancock,657376,676106,11,5,NYY,0,16,6,N,1
777947,2025-05-12,2025-05-13T01:40:00Z,Petco Park,R,LAA,SD,108,135,Yusei Kikuchi,Michael King,579328,650633,9,5,LAA,0,14,4,N,1
777948,2025-05-12,2025-05-13T00:10:00Z,Daikin Park,R,KC,HOU,118,117,Michael Wacha,Ryan Gusto,608379,687473,7,5,KC,0,12,2,N,1
777949,2025-05-12,2025-05-13T00:05:00Z,Globe Life Field,R,COL,TEX,115,140,Chase Dollander,Tyler Mahle,801403,641816,1,2,TEX,1,3,1,N,1
777950,2025-05-12,2025-05-12T23:10:00Z,Citi Field,R,PIT,NYM,134,121,Paul Skenes,David Peterson,694973,656849,3,4,NYM,1,7,1,N,1
777951,2025-05-12,2025-05-12T22:40:00Z,Comerica Park,R,BOS,DET,111,116,Tanner Houck,Jackson Jobe,656557,695549,2,14,DET,1,16,12,N,1
777952,2025-05-12,2025-05-12T23:40:00Z,Wrigley Field,R,MIA,CHC,146,112,Cal Quantrill,Colin Rea,615698,607067,2,5,CHC,1,7,3,N,1
777953,2025-05-12,2025-05-12T22:45:00Z,Citizens Bank Park,R,STL,PHI,138,143,Matthew Liberatore,Cristopher Sánchez,669461,650911,3,2,STL,0,5,1,N,1
777959,2025-05-12,2025-05-12T23:15:00Z,Truist Park,R,WSH,ATL,120,144,Jake Irvin,Grant Holmes,663623,656550,3,4,ATL,1,7,1,N,1
777960,2025-05-12,2025-05-12T22:10:00Z,Progressive Field,R,MIL,CLE,158,114,Freddy Peralta,Ben Lively,642547,594902,0,5,CLE,1,5,5,N,1
777926,2025-05-13,2025-05-14T01:40:00Z,T-Mobile Park,R,NYY,SEA,147,136,Max Fried,Bryan Woo,608331,693433,1,2,SEA,1,3,1,N,1
777930,2025-05-13,2025-05-14T01:45:00Z,Oracle Park,R,AZ,SF,109,137,Brandon Pfaadt,Robbie Ray,694297,592662,6,10,SF,1,16,4,N,1
777931,2025-05-13,2025-05-14T00:10:00Z,Daikin Park,R,KC,HOU,118,117,Kris Bubic,Framber Valdez,663460,664285,1,2,HOU,1,3,1,N,1
777932,2025-05-13,2025-05-14T01:40:00Z,Petco Park,R,LAA,SD,108,135,José Soriano,Dylan Cease,667755,656302,4,6,SD,1,10,2,N,1
777934,2025-05-13,2025-05-14T00:05:00Z,Globe Life Field,R,COL,TEX,115,140,Kyle Freeland,Jack Leiter,607536,683004,1,4,TEX,1,5,3,N,1
777935,2025-05-13,2025-05-13T23:07:00Z,Rogers Centre,R,TB,TOR,139,141,Shane Baz,José Berríos,669358,621244,11,9,TB,0,20,2,N,1
777936,2025-05-13,2025-05-13T23:40:00Z,Wrigley Field,R,MIA,CHC,146,112,Valente Bellozo,Ben Brown,678368,676962,4,5,CHC,1,9,1,N,1
777937,2025-05-13,2025-05-14T02:10:00Z,Dodger Stadium,R,ATH,LAD,133,119,Jeffrey Springs,Landon Knack,605488,689017,11,1,ATH,0,12,10,N,1
777940,2025-05-13,2025-05-13T22:40:00Z,Comerica Park,R,BOS,DET,111,116,Brayan Bello,Tyler Holton,678394,663947,9,10,DET,1,19,1,N,1
777942,2025-05-13,2025-05-13T23:15:00Z,Truist Park,R,WSH,ATL,120,144,Michael Soroka,Spencer Schwellenbach,647336,680885,2,5,ATL,1,7,3,N,1
777943,2025-05-13,2025-05-13T23:10:00Z,Citi Field,R,PIT,NYM,134,121,Mitch Keller,Kodai Senga,656605,673540,1,2,NYM,1,3,1,N,1
777944,2025-05-13,2025-05-13T22:10:00Z,Progressive Field,R,MIL,CLE,158,114,Quinn Priester,Logan Allen,682990,671106,0,2,CLE,1,2,2,N,1
777945,2025-05-13,2025-05-13T22:40:00Z,Great American Ball Park,R,CWS,CIN,145,113,Jonathan Cannon,Andrew Abbott,686563,671096,5,1,CWS,0,6,4,N,1
777914,2025-05-14,2025-05-15T01:40:00Z,Petco Park,R,LAA,SD,108,135,Kyle Hendricks,Randy Vásquez,543294,681190,1,5,SD,1,6,4,N,1
777915,2025-05-14,2025-05-14T20:10:00Z,T-Mobile Park,R,NYY,SEA,147,136,Will Warren,Luis Castillo,701542,622491,3,2,NYY,0,5,1,N,1
777916,2025-05-14,2025-05-14T19:45:00Z,Oracle Park,R,AZ,SF,109,137,Eduardo Rodriguez,Jordan Hicks,593958,663855,8,7,AZ,0,15,1,N,1
777917,2025-05-14,2025-05-15T02:10:00Z,Dodger Stadium,R,ATH,LAD,133,119,Gunnar Hoglund,Yoshinobu Yamamoto,680684,808967,3,9,LAD,1,12,6,N,1
777918,2025-05-14,2025-05-15T00:05:00Z,Globe Life Field,R,COL,TEX,115,140,Antonio Senzatela,Patrick Corbin,622608,571578,3,8,TEX,1,11,5,N,1
777919,2025-05-14,2025-05-14T23:10:00Z,Citi Field,R,PIT,NYM,134,121,Bailey Falter,Clay Holmes,663559,605280,4,0,PIT,0,4,4,N,1
777920,2025-05-14,2025-05-15T00:10:00Z,Daikin Park,R,KC,HOU,118,117,Michael Lorenzen,Colton Gordon,547179,676467,3,4,HOU,1,7,1,N,1
777921,2025-05-14,2025-05-14T23:40:00Z,Wrigley Field,R,MIA,CHC,146,112,Ryan Weathers,Jameson Taillon,677960,592791,3,1,MIA,0,4,2,N,1
777922,2025-05-14,2025-05-14T17:05:00Z,Citizens Bank Park,R,STL,PHI,138,143,Erick Fedde,Jesús Luzardo,607200,666200,1,2,PHI,1,3,1,S,1
777923,2025-05-14,2025-05-14T23:07:00Z,Rogers Centre,R,TB,TOR,139,141,Ryan Pepiot,Chris Bassitt,686752,605135,1,3,TOR,1,4,2,N,1
777924,2025-05-14,2025-05-14T16:05:00Z,Oriole Park at Camden Yards,R,MIN,BAL,142,110,Bailey Ober,Dean Kremer,641927,665152,6,3,MIN,0,9,3,Y,1
777925,2025-05-14,2025-05-14T17:10:00Z,Progressive Field,R,MIL,CLE,158,114,Logan Henderson,Gavin Williams,701656,668909,9,5,MIL,0,14,4,N,1
777927,2025-05-14,2025-05-14T22:40:00Z,Comerica Park,R,BOS,DET,111,116,Hunter Dobbins,Tarik Skubal,690928,669373,5,6,DET,1,11,1,N,1
777928,2025-05-14,2025-05-14T23:14:00Z,Great American Ball Park,R,CWS,CIN,145,113,Davis Martin,Nick Lodolo,663436,666157,4,2,CWS,0,6,2,N,1
777929,2025-05-14,2025-05-14T23:15:00Z,Truist Park,R,WSH,ATL,120,144,Mitchell Parker,Bryce Elder,680730,693821,5,4,WSH,0,9,1,N,1
777933,2025-05-14,2025-05-14T22:15:00Z,Citizens Bank Park,R,STL,PHI,138,143,Sonny Gray,Aaron Nola,543243,605400,14,7,STL,0,21,7,S,2
777938,2025-05-14,2025-05-14T16:10:00Z,Oriole Park at Camden Yards,R,MIN,BAL,142,110,Simeon Woods Richardson,Chayce McDermott,680573,694646,8,6,MIN,0,14,2,Y,2
777909,2025-05-15,2025-05-15T16:15:00Z,Truist Park,R,WSH,ATL,120,144,Trevor Williams,AJ Smith-Shawver,592866,700363,2,5,ATL,1,7,3,N,1
777910,2025-05-15,2025-05-16T00:05:00Z,Globe Life Field,R,HOU,TEX,117,140,Hunter Brown,Jacob deGrom,686613,594798,0,1,TEX,1,1,1,N,1
777911,2025-05-15,2025-05-15T16:35:00Z,Oriole Park at Camden Yards,R,MIN,BAL,142,110,Chris Paddack,Tomoyuki Sugano,663978,608372,4,0,MIN,0,4,4,N,1
777912,2025-05-15,2025-05-15T16:40:00Z,Great American Ball Park,R,CWS,CIN,145,113,Bryse Wilson,Nick Martinez,669060,607259,1,7,CIN,1,8,6,N,1
777913,2025-05-15,2025-05-15T19:07:00Z,Rogers Centre,R,TB,TOR,139,141,Zack Littell,Kevin Gausman,641793,592332,8,3,TB,0,11,5,N,1
777946,2025-05-15,2025-05-16T02:10:00Z,Dodger Stadium,R,ATH,LAD,133,119,Osvaldo Bido,Matt Sauer,674370,669422,2,19,LAD,1,21,17,N,1
777891,2025-05-16,2025-05-17T02:15:00Z,Oracle Park,R,ATH,SF,133,137,JP Sears,Logan Webb,676664,657277,1,9,SF,1,10,8,N,1
777895,2025-05-16,2025-05-17T00:05:00Z,Globe Life Field,R,HOU,TEX,117,140,Lance McCullers Jr.,Nathan Eovaldi,621121,543135,6,3,HOU,0,9,3,N,1
777896,2025-05-16,2025-05-17T01:40:00Z,Petco Park,R,SEA,SD,136,135,Logan Evans,Stephen Kolek,688138,663568,5,1,SEA,0,6,4,N,1
777897,2025-05-16,2025-05-17T01:40:00Z,Chase Field,R,COL,AZ,115,109,Carson Palmquist,Corbin Burnes,687223,669203,0,8,AZ,1,8,8,N,1
777898,2025-05-16,2025-05-17T00:10:00Z,American Family Field,R,MIN,MIL,142,158,Joe Ryan,Chad Patrick,657746,694477,3,0,MIN,0,3,3,N,1
777899,2025-05-16,2025-05-17T02:10:00Z,Dodger Stadium,R,LAA,LAD,108,119,Jack Kochanowicz,Dustin May,686799,669160,6,2,LAA,0,8,4,N,1
777900,2025-05-16,2025-05-16T18:20:00Z,Wrigley Field,R,CWS,CHC,145,112,Shane Smith,Cade Horton,681343,690990,3,13,CHC,1,16,10,N,1
777901,2025-05-16,2025-05-16T23:40:00Z,Kauffman Stadium,R,STL,KC,138,118,Andre Pallante,Cole Ragans,669467,666142,10,3,STL,0,13,7,N,1
777902,2025-05-16,2025-05-16T21:10:00Z,Great American Ball Park,R,CLE,CIN,114,113,Tanner Bibee,Brady Singer,676440,663903,4,5,CIN,1,9,1,N,1
777903,2025-05-16,2025-05-16T23:10:00Z,loanDepot park,R,TB,MIA,139,146,Taj Bradley,Max Meyer,671737,676974,4,9,MIA,1,13,5,N,1
